ID,Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,Location
52485,CNG,Ozinga Energy - Lumber St,2222 S Lumber St,2 Blocks East of Cermak and Halsted.,Chicago,IL,60616,,888-656-0141,E,,Public - Credit card at all times,24 hours daily; customers may set up a fuel account to pay for fuel; call 888-656-0141 to set up a fleet account,FuelMan M Proprietor V Wright_Exp,,B,3600,,,,,,,200-8,41.852403,-87.642494,06/14/2022,12/06/2023 10:22:24 AM +0000,P,,,09/01/2012,,HD,,,"(41.852403, -87.642494)"
102156,ELEC,The Maxwell - Tesla Supercharger,1100 South Canal Street,,Chicago,IL,60607,,877-798-3752,E,,Public,24 hours daily,,,,,,,14,,Tesla,https://www.tesla.com/supercharger,200-9,41.869126,-87.639971,07/01/2023,07/14/2023 02:41:28 PM +0000,P,,,04/01/2018,,,,,"(41.869126, -87.639971)"
236276,ELEC,PARKING B LOT B FLOOR9 #1,240 E Ontario St,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.89356,-87.620879,12/13/2023,12/12/2023 06:11:53 PM +0000,,,,11/18/2022,,,,,"(41.89356, -87.620879)"
174559,ELEC,SOLDIER FIELD STATION 01,1410 Museum Campus Dr,,Chicago,IL,60605,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.863495,-87.616445,12/13/2023,12/12/2023 06:35:05 PM +0000,,,,01/27/2021,,,,,"(41.863495, -87.616445)"
86015,ELEC,OPTIMA OPTIMA 4,220 E Illinois St,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.891107,-87.62139,12/13/2023,12/12/2023 06:16:27 PM +0000,,,,07/22/2017,,,,,"(41.891107, -87.62139)"
147819,ELEC,One Eleven,111 W Wacker Dr,,Chicago,IL,60601,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,41.8865153,-87.6314343,12/12/2023,12/12/2023 05:59:26 PM +0000,,,,07/05/2016,,,,,"(41.8865153, -87.6314343)"
194151,ELEC,TARGET T0942 STATION 1,2656 N Elston Ave,,Chicago,IL,60647,,888-758-4389,E,,Public,Mon 7:00am - 12:00am; Tue 7:00am - 12:00am; Wed 7:00am - 12:00am; Thu 7:00am - 12:00am; Fri 7:00am - 12:00am; Sat 7:00am - 12:00am; Sun 7:00am - 12:00am,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.927939,-87.685991,12/13/2023,12/12/2023 06:50:28 PM +0000,,,,08/21/2021,,,,,"(41.927939, -87.685991)"
180617,ELEC,PEOPLES GAS CENTRAL EV3,4207 W 35th Pl Central Shop,,Chicago,IL,60646,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.989425,-87.730459,12/13/2023,12/12/2023 06:38:23 PM +0000,,,,01/27/2021,,,,,"(41.989425, -87.730459)"
253419,ELEC,175 W JACKSON 175 W JACKSON,175 Jackson Blvd,,Chicago,IL,60604,,888-758-4389,E,,Public,Mon 5:00am - 5:00pm; Tue 5:00am - 5:00pm; Wed 5:00am - 5:00pm; Thu 5:00am - 5:00pm; Fri 5:00am - 5:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.877872,-87.6332,12/13/2023,12/12/2023 07:03:22 PM +0000,,,,02/07/2023,,,,,"(41.877872, -87.6332)"
78492,ELEC,RPS ROGERS PARK SOL,7331 N Sheridan Rd,,Chicago,IL,60626,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.014848,-87.664015,12/13/2023,12/12/2023 06:13:36 PM +0000,,,,09/15/2016,,,,,"(42.014848, -87.664015)"
180623,ELEC,PEOPLES GAS CENTRAL EV6,4207 W 35th Pl Central Shop,,Chicago,IL,60646,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.989265,-87.730288,12/13/2023,12/12/2023 06:38:23 PM +0000,,,,01/27/2021,,,,,"(41.989265, -87.730288)"
172817,ELEC,OPTIMA OPTIMA 3,220 E Illinois St,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.891113,-87.621403,12/13/2023,12/12/2023 06:16:27 PM +0000,,,,01/27/2021,,,,,"(41.891113, -87.621403)"
228123,ELEC,Jewel-Osco,3400 N Western Ave,,Chicago,IL,60618,,877-455-3833,E,,Public,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,41.943222,-87.689259,12/12/2023,12/12/2023 05:56:10 PM +0000,,,,03/07/2018,,,,,"(41.943222, -87.689259)"
189752,ELEC,STERLING BAY GREEN STREET 2,333 N Green St,,Chicago,IL,60607,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.888024,-87.648604,12/13/2023,12/12/2023 06:38:38 PM +0000,,,,05/16/2021,,,,,"(41.888024, -87.648604)"
151875,ELEC,AMC CLASSIC Galewood Crossings 14,5530 W Homer St,,Chicago,IL,60639,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,4,,,Volta,https://voltacharging.com/,GPS,41.91551575,-87.764428,12/13/2023,12/12/2023 07:27:10 PM +0000,,,,11/01/2019,,,,,"(41.91551575, -87.764428)"
171619,ELEC,INTERPARK 50 EAST OHIO 1,50 E Ohio St,,Chicago,IL,60611,,888-758-4389,T,09/09/2022,TEMPORARILY UNAVAILABLE (Public),24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.892773,-87.625687,12/13/2023,12/12/2023 06:08:55 PM +0000,,,,01/27/2021,,,,,"(41.892773, -87.625687)"
202795,ELEC,INTERPARK 200 N CLARK 2,200 N Clark St,,Chicago,IL,60601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.885939,-87.631256,12/13/2023,12/12/2023 06:54:48 PM +0000,,,,12/18/2021,,,,,"(41.885939, -87.631256)"
218192,ELEC,Parq Fulton,1400 West Randolph Street,EV stations are located in the second garage.,Chicago,IL,60607,,800-663-5633,E,,Public,24 hours daily,,,,,,6,,,Blink Network,http://www.blinkcharging.com/,GPS,41.8845457,-87.6626597,12/13/2023,12/12/2023 06:08:21 PM +0000,,,,12/27/2021,,,,,"(41.8845457, -87.6626597)"
185442,ELEC,ADVOCATE IL MASONIC 3,933 w. Nelson Ave,,Chicago,IL,60657,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.93704,-87.652759,12/13/2023,12/12/2023 06:48:09 PM +0000,,,,02/27/2021,,,,,"(41.93704, -87.652759)"
151757,ELEC,Jewel Osco 5516 N Clark St Chicago IL,5516 North Clark St,,Chicago,IL,60640,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.982498,-87.6691375,12/13/2023,12/12/2023 07:28:02 PM +0000,,,,05/31/2019,,,,,"(41.982498, -87.6691375)"
262338,ELEC,Inland Steel Building Garage,53 S. Dearborn St.,,Chicago,IL,60603,,855-223-5351,E,,Public,24 hours daily,A D M V,,,,,2,,,FLASH,https://www.flashparking.com/products/diversify-parking-revenue/ev-charging-as-a-revenue-stream/,GPS,41.88124376024821,-87.62923300266266,12/13/2023,12/12/2023 07:30:48 PM +0000,,,,06/07/2023,,,,,"(41.88124376024821, -87.62923300266266)"
204708,ELEC,401NMAPARKING 401 N MICHIGAN,150 E Lower North Water St,,Chicago,IL,60611,,888-758-4389,E,,Public,Mon 7:00am - 8:30pm; Tue 7:00am - 8:30pm; Wed 7:00am - 8:30pm; Thu 7:00am - 8:30pm; Fri 7:00am - 8:30pm; Sat 8:00am - 7:30pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.889778,-87.623525,12/13/2023,12/12/2023 06:49:32 PM +0000,,,,01/13/2022,,,,,"(41.889778, -87.623525)"
114165,ELEC,Park Hyatt Chicago - Tesla Destination,800 N Michigan Ave,,Chicago,IL,60611,,312-335-1234  877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,41.896792,-87.625142,10/06/2022,01/18/2023 09:15:20 AM +0000,P,,,09/09/2014,,,,,"(41.896792, -87.625142)"
192930,ELEC,RUSH PARKING STATION 01,1641 W Harrison St,,Chicago,IL,60612,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.87393,-87.66806,12/13/2023,12/12/2023 06:38:29 PM +0000,,,,07/17/2021,,,,,"(41.87393, -87.66806)"
309466,ELEC,Cornell Village Underground Garage,5201 S Cornell Ave,,Chicago,IL,60615,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,41.800975,-87.5854957,12/13/2023,12/12/2023 06:01:28 PM +0000,,,,03/01/2023,,,,,"(41.800975, -87.5854957)"
184701,ELEC,EPA Chicago,303 S Clark St,,Chicago,IL,60605,,,E,,Private - Government only,Drivers must bring their own J1772 cordset for Level 1 charging,,,,,2,,,,Non-Networked,,GPS,41.877992,-87.630422,02/22/2021,02/10/2022 03:00:18 PM +0000,FG,20,U.S. Environmental Protection Agency,01/15/2021,,,,,"(41.877992, -87.630422)"
202790,ELEC,INTERPARK ONTARIO-CLAIR 1,614 N St Clair St,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.893159,-87.623033,12/13/2023,12/12/2023 06:54:45 PM +0000,,,,12/18/2021,,,,,"(41.893159, -87.623033)"
36619,ELEC,INTERPARK 50 EAST OHIO 2,50 E Ohio St,,Chicago,IL,60611,,888-758-4389,T,09/09/2022,TEMPORARILY UNAVAILABLE (Public),24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.892757,-87.626038,12/13/2023,12/12/2023 06:08:55 PM +0000,,,,02/15/2011,,,,,"(41.892757, -87.626038)"
117144,ELEC,Taylor Street Library and Apartments,1342 W Taylor St,,Chicago,IL,60607,,888-998-2546,T,03/02/2023,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,41.8698,-87.6605,12/13/2023,12/12/2023 06:07:11 PM +0000,,,,01/18/2019,,,,,"(41.8698, -87.6605)"
64452,ELEC,1000 LAKE SHORE 1000 LSD,130-138 E Oak St,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.90085,-87.62452,12/13/2023,12/12/2023 06:10:58 PM +0000,,,,12/01/2014,,,,,"(41.90085, -87.62452)"
180619,ELEC,PEOPLES GAS EV16,4025 W Peterson Ave North Shop,,Chicago,IL,60646,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.989433,-87.730298,12/13/2023,12/12/2023 06:36:24 PM +0000,,,,01/27/2021,,,,,"(41.989433, -87.730298)"
260952,ELEC,300 E. Randolph - Unit #1,300 E. Randolph,,Chicago,IL,60601,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,41.8846651,-87.6199166,12/13/2023,12/12/2023 06:02:14 PM +0000,,,,12/29/2022,,,,,"(41.8846651, -87.6199166)"
306759,ELEC,TARGET T3871 STATION 1,5064 S Merrimac Ave,,Chicago,IL,60638,,888-758-4389,T,12/09/2023,TEMPORARILY UNAVAILABLE (Public),Mon 7:00am - 12:00am; Tue 7:00am - 12:00am; Wed 7:00am - 12:00am; Thu 7:00am - 12:00am; Fri 7:00am - 12:00am; Sat 7:00am - 12:00am; Sun 7:00am - 12:00am,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.813259,-87.722241,12/13/2023,12/12/2023 07:06:12 PM +0000,,,,08/11/2023,,,,,"(41.813259, -87.722241)"
173546,ELEC,UNITED ORD LOT UNITED 5,5600 Bessie Coleman Dr,,Chicago,IL,60666,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.98128,-87.888622,12/13/2023,12/12/2023 06:27:23 PM +0000,,,,01/27/2021,,,,,"(41.98128, -87.888622)"
163425,ELEC,BUCK MANAGEMENT LEVEL 2 327,845 W Madison,,Chicago,IL,60607,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.880655,-87.648861,12/13/2023,12/12/2023 06:40:53 PM +0000,,,,06/17/2020,,,,,"(41.880655, -87.648861)"
61218,ELEC,PARKING GARAGE 111SW STATION 2,111 S Wacker Dr,,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.880164,-87.636483,12/13/2023,12/12/2023 06:26:55 PM +0000,,,,04/12/2014,,,,,"(41.880164, -87.636483)"
151753,ELEC,Jewel Osco 4250 N Lincoln Chicago IL,4250 N Lincoln,,Chicago,IL,60618,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.9587395,-87.682646,12/13/2023,12/12/2023 07:28:45 PM +0000,,,,08/30/2019,,,,,"(41.9587395, -87.682646)"
114160,ELEC,Millennium Lakeside Garage - Tesla Destination,5 S Columbus Dr,,Chicago,IL,60603,,312-616-0600  877-798-3752,E,,Public,,,,,,,11,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,41.882094,-87.620496,10/06/2022,01/18/2023 09:15:20 AM +0000,P,,,01/02/2019,,,,,"(41.882094, -87.620496)"
62312,CNG,Ozinga Energy - Lumber St,2222 S Lumber St,2 Blocks East of Cermak and Halsted.,Chicago,IL,60616,,888-656-0141,E,,Private,,,,Q,3600,,,,,,,200-8,41.852403,-87.642494,06/14/2022,12/06/2023 10:22:24 AM +0000,P,,,09/01/2012,,HD,,,"(41.852403, -87.642494)"
